,LapTime,NextLapTime,LapNumber,DriverNumber,Team,Compound,TyreLife,FreshTyre,S1Time,S2Time,S3Time,S1STime,S2STime,S2STime,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Position,Deleted,TrackStatus
550,84.972,84.769,15.0,44,7,1,18.0,0,28.234,28.599,28.139,3221.159,3249.758,3249.758,309.0,305.0,,0,2.0,0,1
551,84.769,84.888,16.0,44,7,1,19.0,0,28.155,28.481,28.133,3306.052,3334.533,3334.533,310.0,306.0,,0,2.0,0,1
552,84.888,85.041,17.0,44,7,1,20.0,0,28.216,28.537,28.135,3390.882,3419.419,3419.419,309.0,305.0,317.0,0,2.0,0,1
553,85.041,89.456,18.0,44,7,1,21.0,0,28.201,28.778,28.062,3475.755,3504.533,3504.533,312.0,307.0,313.0,0,2.0,0,1
554,89.456,103.243,19.0,44,7,1,22.0,0,28.315,28.642,32.499,3560.91,3589.552,3589.552,309.0,,319.0,0,3.0,0,1
555,103.243,84.723,20.0,44,7,2,1.0,0,47.544,28.172,27.527,3669.595,3697.767,3697.767,308.0,307.0,284.0,0,5.0,0,1
556,84.723,84.196,21.0,44,7,2,2.0,0,28.158,28.551,28.014,3753.452,3782.003,3782.003,322.0,312.0,309.0,0,5.0,0,1
557,84.196,84.924,22.0,44,7,2,3.0,0,27.914,28.291,27.991,3837.931,3866.222,3866.222,329.0,312.0,334.0,0,5.0,0,1
558,84.924,84.258,23.0,44,7,2,4.0,0,27.554,29.544,27.826,3921.767,3951.311,3951.311,319.0,310.0,347.0,0,4.0,0,1
559,84.258,84.22,24.0,44,7,2,5.0,0,28.12,28.421,27.717,4007.257,4035.678,4035.678,318.0,310.0,325.0,0,4.0,0,1
560,84.22,83.915,25.0,44,7,2,6.0,0,27.904,28.313,28.003,4091.299,4119.612,4119.612,330.0,313.0,322.0,0,4.0,0,1
561,83.915,83.724,26.0,44,7,2,7.0,0,27.915,28.418,27.582,4175.53,4203.948,4203.948,312.0,310.0,334.0,0,3.0,0,1
562,83.724,83.834,27.0,44,7,2,8.0,0,27.895,28.116,27.713,4259.425,4287.541,4287.541,321.0,313.0,326.0,0,3.0,0,1
563,83.834,99.524,28.0,44,7,2,9.0,0,27.855,28.184,27.795,4343.109,4371.293,4371.293,322.0,311.0,,0,2.0,0,2
564,99.524,84.425,29.0,44,7,2,10.0,0,35.0,36.672,27.852,4434.088,4470.76,4470.76,314.0,312.0,318.0,0,2.0,0,267
565,84.425,106.845,30.0,44,7,2,11.0,0,27.816,28.273,28.336,4526.428,4554.701,4554.701,321.0,309.0,344.0,0,2.0,0,2
566,106.845,83.592,31.0,44,7,2,12.0,0,35.615,39.296,31.934,4618.652,4657.948,4657.948,241.0,311.0,308.0,0,2.0,0,267
567,83.592,84.164,32.0,44,7,2,13.0,0,27.821,28.108,27.663,4717.703,4745.811,4745.811,322.0,315.0,341.0,0,2.0,0,1
568,84.164,83.711,33.0,44,7,2,14.0,0,27.777,28.426,27.961,4801.251,4829.677,4829.677,333.0,313.0,334.0,0,2.0,0,1
569,83.711,83.659,34.0,44,7,2,15.0,0,27.729,28.178,27.804,4885.367,4913.545,4913.545,321.0,313.0,330.0,0,2.0,0,1
570,83.659,84.127,35.0,44,7,2,16.0,0,27.803,28.237,27.619,4969.152,4997.389,4997.389,320.0,316.0,342.0,0,2.0,0,1
571,84.127,84.027,36.0,44,7,2,17.0,0,27.496,28.883,27.748,5052.504,5081.387,5081.387,319.0,313.0,343.0,0,2.0,0,1
572,84.027,83.51,37.0,44,7,2,18.0,0,28.025,28.313,27.689,5137.16,5165.473,5165.473,322.0,313.0,322.0,0,2.0,0,1
573,83.51,83.756,38.0,44,7,2,19.0,0,27.765,28.068,27.677,5220.927,5248.995,5248.995,321.0,316.0,329.0,0,2.0,0,1
574,83.756,83.891,39.0,44,7,2,20.0,0,27.861,28.175,27.72,5304.533,5332.708,5332.708,323.0,313.0,344.0,0,2.0,0,1
575,83.891,83.36,40.0,44,7,2,21.0,0,27.805,28.356,27.73,5388.233,5416.589,5416.589,319.0,312.0,327.0,0,2.0,0,1
576,83.36,86.028,41.0,44,7,2,22.0,0,27.853,28.07,27.437,5472.172,5500.242,5500.242,316.0,313.0,324.0,0,2.0,0,1
577,86.028,83.813,42.0,44,7,2,23.0,0,30.138,28.371,27.519,5557.817,5586.188,5586.188,313.0,316.0,319.0,0,3.0,0,1
578,83.813,83.961,43.0,44,7,2,24.0,0,27.915,28.26,27.638,5641.622,5669.882,5669.882,311.0,310.0,325.0,0,3.0,0,1
579,83.961,83.574,44.0,44,7,2,25.0,0,28.145,28.161,27.655,5725.665,5753.826,5753.826,312.0,309.0,311.0,0,3.0,0,1
580,83.574,83.796,45.0,44,7,2,26.0,0,27.992,27.99,27.592,5809.473,5837.463,5837.463,310.0,309.0,315.0,0,3.0,0,1
581,83.796,84.125,46.0,44,7,2,27.0,0,28.025,28.108,27.663,5893.08,5921.188,5921.188,309.0,307.0,313.0,0,3.0,0,1
582,84.125,84.101,47.0,44,7,2,28.0,0,28.243,28.141,27.741,5977.094,6005.235,6005.235,308.0,307.0,310.0,0,3.0,0,1
583,84.101,88.687,48.0,44,7,2,29.0,0,28.192,28.035,27.874,6061.168,6089.203,6089.203,310.0,307.0,312.0,0,3.0,0,1
584,88.687,104.537,49.0,44,7,2,30.0,0,28.189,28.187,32.311,6145.266,6173.453,6173.453,309.0,,314.0,0,3.0,0,1
585,104.537,81.779,50.0,44,7,1,3.0,0,47.407,28.951,28.179,6253.171,6282.122,6282.122,301.0,309.0,284.0,0,3.0,0,1
586,81.779,84.122,51.0,44,7,1,4.0,0,27.516,27.236,27.027,6337.817,6365.053,6365.053,316.0,310.0,325.0,0,3.0,0,1
587,84.122,85.982,52.0,44,7,1,5.0,0,27.621,28.388,28.113,6419.701,6448.089,6448.089,300.0,304.0,,0,3.0,0,1
588,89.463,85.527,1.0,5,2,1,5.0,0,,30.601,28.518,,2061.53,2061.53,321.0,319.0,288.0,0,5.0,0,2
589,85.527,85.122,2.0,5,2,1,6.0,0,27.727,29.273,28.527,2117.521,2146.794,2146.794,316.0,310.0,324.0,0,4.0,0,1
590,85.122,84.93,3.0,5,2,1,7.0,0,28.012,28.758,28.352,2203.333,2232.091,2232.091,317.0,310.0,320.0,0,4.0,0,2
591,84.93,85.118,4.0,5,2,1,8.0,0,27.859,28.715,28.356,2288.302,2317.017,2317.017,324.0,310.0,325.0,0,4.0,0,1
592,85.118,111.038,5.0,5,2,1,9.0,0,27.763,28.955,28.4,2373.136,2402.091,2402.091,322.0,310.0,331.0,0,4.0,0,1
593,111.038,114.863,6.0,5,2,1,10.0,0,27.792,28.926,54.32,2458.283,2487.209,2487.209,323.0,,338.0,0,19.0,0,2
594,114.863,85.412,7.0,5,2,3,1.0,0,57.205,29.029,28.629,2598.734,2627.763,2627.763,311.0,306.0,264.0,0,20.0,0,1
595,85.412,85.085,8.0,5,2,3,2.0,0,28.186,28.762,28.464,2684.578,2713.34,2713.34,312.0,306.0,313.0,0,19.0,0,1
596,85.085,84.982,9.0,5,2,3,3.0,0,28.045,28.635,28.405,2769.849,2798.484,2798.484,314.0,306.0,315.0,0,19.0,0,1
597,84.982,84.854,10.0,5,2,3,4.0,0,28.102,28.614,28.266,2854.991,2883.605,2883.605,315.0,306.0,316.0,0,19.0,0,1
598,84.854,89.446,11.0,5,2,3,5.0,0,27.982,28.503,28.369,2939.853,2968.356,2968.356,314.0,306.0,315.0,0,19.0,0,1
599,89.446,112.766,12.0,5,2,3,6.0,0,28.071,28.596,32.779,3024.796,3053.392,3053.392,314.0,,,0,19.0,0,1
600,112.766,85.07,13.0,5,2,3,7.0,0,55.722,28.638,28.406,3141.893,3170.531,3170.531,315.0,308.0,270.0,0,20.0,0,1
601,85.07,85.179,14.0,5,2,3,8.0,0,27.964,28.659,28.447,3226.901,3255.56,3255.56,316.0,308.0,319.0,0,20.0,0,1
602,85.179,85.088,15.0,5,2,3,9.0,0,28.119,28.656,28.404,3312.126,3340.782,3340.782,316.0,309.0,318.0,0,20.0,0,1
603,85.088,85.61,16.0,5,2,3,10.0,0,27.937,28.711,28.44,3397.123,3425.834,3425.834,317.0,308.0,320.0,0,20.0,0,1
604,85.61,84.924,17.0,5,2,3,11.0,0,28.599,28.622,28.389,3482.873,3511.495,3511.495,319.0,308.0,321.0,0,20.0,0,1
605,84.924,84.857,18.0,5,2,3,12.0,0,27.947,28.54,28.437,3567.831,3596.371,3596.371,319.0,308.0,,0,20.0,0,1
606,84.857,84.793,19.0,5,2,3,13.0,0,27.942,28.57,28.345,3652.75,3681.32,3681.32,318.0,308.0,,0,20.0,0,1
607,84.793,85.883,20.0,5,2,3,14.0,0,27.977,28.572,28.244,3737.642,3766.214,3766.214,320.0,310.0,323.0,0,20.0,0,1
608,85.883,85.508,21.0,5,2,3,15.0,0,27.889,29.277,28.717,3822.347,3851.624,3851.624,322.0,312.0,324.0,0,20.0,0,1
609,85.508,85.308,22.0,5,2,3,16.0,0,27.878,28.683,28.947,3908.219,3936.902,3936.902,339.0,316.0,328.0,0,20.0,0,1
610,85.308,85.692,23.0,5,2,3,17.0,0,27.846,28.895,28.567,3993.695,4022.59,4022.59,321.0,310.0,335.0,0,19.0,0,1
611,85.692,84.773,24.0,5,2,3,18.0,0,27.944,28.98,28.768,4079.101,4108.081,4108.081,338.0,317.0,327.0,0,19.0,0,1
612,84.773,84.719,25.0,5,2,3,19.0,0,27.693,28.708,28.372,4164.542,4193.25,4193.25,319.0,310.0,334.0,0,18.0,0,1
613,84.719,84.786,26.0,5,2,3,20.0,0,27.989,28.53,28.2,4249.611,4278.141,4278.141,318.0,312.0,320.0,0,18.0,0,1
614,84.786,101.176,27.0,5,2,3,21.0,0,27.808,28.437,28.541,4334.149,4362.586,4362.586,323.0,311.0,325.0,0,18.0,0,2
615,101.176,85.18,28.0,5,2,3,22.0,0,36.18,36.255,28.741,4427.307,4463.562,4463.562,284.0,311.0,288.0,0,17.0,0,267
616,85.18,108.076,29.0,5,2,3,23.0,0,27.865,28.808,28.507,4520.168,4548.976,4548.976,320.0,311.0,323.0,0,16.0,0,2
617,108.076,85.647,30.0,5,2,3,24.0,0,34.324,39.978,33.774,4611.807,4651.785,4651.785,201.0,313.0,292.0,0,15.0,0,267
618,85.647,87.703,31.0,5,2,3,25.0,0,27.904,29.135,28.608,4713.463,4742.598,4742.598,321.0,315.0,330.0,0,15.0,0,1
619,87.703,85.32,32.0,5,2,3,26.0,0,27.909,29.974,29.82,4799.115,4829.089,4829.089,219.0,320.0,337.0,0,15.0,0,1
620,85.32,84.603,33.0,5,2,3,27.0,0,28.055,28.857,28.408,4886.964,4915.821,4915.821,321.0,313.0,359.0,0,14.0,0,1
621,84.603,86.686,34.0,5,2,3,28.0,0,27.767,28.402,28.434,4971.996,5000.398,5000.398,320.0,312.0,322.0,0,14.0,0,1
622,86.686,84.383,35.0,5,2,3,29.0,0,28.297,30.091,28.298,5057.129,5087.22,5087.22,324.0,313.0,324.0,0,13.0,0,1
623,84.383,84.343,36.0,5,2,3,30.0,0,27.807,28.408,28.168,5143.325,5171.733,5171.733,323.0,313.0,325.0,0,13.0,0,1
624,84.343,84.549,37.0,5,2,3,31.0,0,27.747,28.364,28.232,5227.648,5256.012,5256.012,321.0,312.0,324.0,0,13.0,0,1
625,84.549,84.982,38.0,5,2,3,32.0,0,27.843,28.463,28.243,5312.087,5340.55,5340.55,319.0,310.0,322.0,0,13.0,0,1
626,84.982,85.743,39.0,5,2,3,33.0,0,28.028,28.632,28.322,5396.821,5425.453,5425.453,318.0,310.0,320.0,0,13.0,0,1
627,85.743,89.492,40.0,5,2,3,34.0,0,28.02,28.588,29.135,5481.795,5510.383,5510.383,315.0,309.0,318.0,0,13.0,0,1
628,89.492,104.643,41.0,5,2,3,35.0,0,28.074,28.479,32.939,5567.592,5596.071,5596.071,316.0,,,0,14.0,0,1
629,104.643,83.454,42.0,5,2,2,1.0,0,48.257,28.434,27.951999999999998,5677.267,5705.701,5705.701,315.0,314.0,268.0,0,15.0,0,1
630,83.454,84.031,43.0,5,2,2,2.0,0,27.508,27.972,27.974,5761.161,5789.133,5789.133,319.0,318.0,319.0,0,15.0,0,1
631,84.031,83.307,44.0,5,2,2,3.0,0,27.507,28.341,28.183,5844.614,5872.955,5872.955,329.0,321.0,330.0,0,14.0,0,1
632,83.307,83.587,45.0,5,2,2,4.0,0,27.361,28.025,27.921,5928.499,5956.524,5956.524,308.0,309.0,338.0,0,14.0,0,1
633,83.587,83.302,46.0,5,2,2,5.0,0,27.779,27.897,27.911,6012.224,6040.121,6040.121,309.0,309.0,309.0,0,14.0,0,1
634,83.302,83.255,47.0,5,2,2,6.0,0,27.691,27.824,27.787,6095.723,6123.547,6123.547,313.0,310.0,314.0,0,14.0,0,1
635,83.255,83.025,48.0,5,2,2,7.0,0,27.682,27.831,27.742,6179.016,6206.847,6206.847,313.0,310.0,,0,14.0,0,1
636,83.025,82.799,49.0,5,2,2,8.0,0,27.648,27.734,27.643,6262.237,6289.971,6289.971,315.0,313.0,315.0,0,14.0,0,1
637,82.799,82.958,50.0,5,2,2,9.0,0,27.56,27.648,27.591,6345.174,6372.822,6372.822,316.0,312.0,316.0,0,14.0,0,1
638,82.958,82.912,51.0,5,2,2,10.0,0,27.595,27.738,27.625,6428.008,6455.746,6455.746,320.0,315.0,320.0,0,14.0,0,1
639,91.738,86.935,1.0,55,6,1,4.0,0,,31.304,29.179,,2063.215,2063.215,320.0,315.0,270.0,0,8.0,0,2
640,86.935,87.6,2.0,55,6,1,5.0,0,28.37,29.697,28.868,2120.475,2150.172,2150.172,315.0,310.0,336.0,0,8.0,0,1
641,87.6,85.858,3.0,55,6,1,6.0,0,28.363,30.623,28.614,2207.403,2238.026,2238.026,312.0,308.0,327.0,0,8.0,0,2
642,85.858,85.728,4.0,55,6,1,7.0,0,28.146,29.175,28.537,2294.786,2323.961,2323.961,312.0,309.0,323.0,0,8.0,0,1
643,85.728,86.85,5.0,55,6,1,8.0,0,28.193,29.057,28.478,2380.691,2409.748,2409.748,313.0,308.0,322.0,0,8.0,0,1
644,86.85,85.745,6.0,55,6,1,9.0,0,28.124,29.115,29.611,2466.35,2495.465,2495.465,312.0,306.0,324.0,0,6.0,0,2
645,85.745,85.828,7.0,55,6,1,10.0,0,28.071,29.155,28.519,2553.147,2582.302,2582.302,309.0,308.0,317.0,0,6.0,0,1
646,85.828,86.042,8.0,55,6,1,11.0,0,28.227,29.092,28.509,2639.048,2668.14,2668.14,309.0,309.0,,0,6.0,0,1
647,86.042,85.637,9.0,55,6,1,12.0,0,28.244,29.164,28.634,2724.893,2754.057,2754.057,310.0,307.0,316.0,0,6.0,0,1
648,85.637,85.879,10.0,55,6,1,13.0,0,28.161,29.032,28.444,2810.852,2839.884,2839.884,312.0,307.0,318.0,0,6.0,0,1
649,85.879,86.004,11.0,55,6,1,14.0,0,28.221,29.137,28.521,2896.549,2925.686,2925.686,311.0,307.0,,0,6.0,0,1
650,86.004,85.841,12.0,55,6,1,15.0,0,28.26,29.163,28.581,2982.467,3011.63,3011.63,308.0,307.0,,0,6.0,0,1
651,85.841,85.944,13.0,55,6,1,16.0,0,28.253,29.059,28.529,3068.464,3097.523,3097.523,311.0,307.0,,0,6.0,0,1
652,85.944,86.235,14.0,55,6,1,17.0,0,28.315,29.077,28.552,3154.367,3183.444,3183.444,309.0,306.0,317.0,0,6.0,0,1
653,86.235,85.862,15.0,55,6,1,18.0,0,28.377,29.18,28.678,3240.373,3269.553,3269.553,309.0,308.0,,0,6.0,0,1
654,85.862,86.043,16.0,55,6,1,19.0,0,28.256,29.037,28.569,3326.487,3355.524,3355.524,310.0,307.0,,0,6.0,0,1
655,86.043,86.19,17.0,55,6,1,20.0,0,28.365,29.142,28.536,3412.458,3441.6,3441.6,308.0,306.0,316.0,0,6.0,0,1
656,86.19,86.081,18.0,55,6,1,21.0,0,28.369,29.235,28.586,3498.505,3527.74,3527.74,307.0,307.0,,0,6.0,0,1
657,86.081,86.342,19.0,55,6,1,22.0,0,28.338,29.125,28.618,3584.664,3613.789,3613.789,309.0,306.0,,0,6.0,0,1
658,86.342,86.314,20.0,55,6,1,23.0,0,28.391,29.49,28.461,3670.798,3700.288,3700.288,310.0,308.0,,0,6.0,0,1
659,86.314,86.116,21.0,55,6,1,24.0,0,28.475,29.384,28.455,3757.224,3786.608,3786.608,308.0,307.0,317.0,0,6.0,0,1
660,86.116,86.123,22.0,55,6,1,25.0,0,28.337,29.121,28.658,3843.4,3872.521,3872.521,309.0,307.0,,0,6.0,0,1
661,86.123,85.955,23.0,55,6,1,26.0,0,28.268,29.335,28.52,3929.447,3958.782,3958.782,311.0,307.0,318.0,0,6.0,0,1
662,85.955,86.068,24.0,55,6,1,27.0,0,28.292,29.143,28.52,4015.594,4044.737,4044.737,309.0,307.0,317.0,0,6.0,0,1
663,86.068,86.046,25.0,55,6,1,28.0,0,28.296,29.176,28.596,4101.553,4130.729,4130.729,311.0,306.0,,0,6.0,0,1
664,86.046,90.422,26.0,55,6,1,29.0,0,28.299,29.151,28.596,4187.624,4216.775,4216.775,311.0,307.0,,0,6.0,0,1
665,95.318,88.634,1.0,63,8,2,1.0,0,,31.869,30.087,,2065.711,2065.711,323.0,307.0,242.0,0,15.0,0,2
666,88.634,88.19,2.0,63,8,2,2.0,0,28.801,30.618,29.215,2124.442,2155.06,2155.06,311.0,308.0,320.0,0,15.0,0,1
667,88.19,89.196,3.0,63,8,2,3.0,0,28.627,29.88,29.683,2212.902,2242.782,2242.782,326.0,307.0,329.0,0,15.0,0,2
668,89.196,89.715,4.0,63,8,2,4.0,0,28.535,30.725,29.936,2301.0,2331.725,2331.725,333.0,303.0,345.0,0,16.0,0,1
669,89.715,89.352,5.0,63,8,2,5.0,0,29.295,30.74,29.68,2390.956,2421.696,2421.696,336.0,304.0,339.0,0,18.0,0,1
670,89.352,88.102,6.0,63,8,2,6.0,0,29.42,30.107,29.825,2480.796,2510.903,2510.903,308.0,303.0,337.0,0,18.0,0,2
671,88.102,87.933,7.0,63,8,2,7.0,0,28.678,29.842,29.582,2569.406,2599.248,2599.248,310.0,305.0,319.0,0,17.0,0,1
672,87.933,88.485,8.0,63,8,2,8.0,0,28.633,29.875,29.425,2657.463,2687.338,2687.338,324.0,309.0,332.0,0,17.0,0,1
673,88.485,86.844,9.0,63,8,2,9.0,0,28.676,30.251,29.558,2745.439,2775.69,2775.69,327.0,310.0,314.0,0,17.0,0,1
674,86.844,88.076,10.0,63,8,2,10.0,0,28.323,29.526,28.995,2833.571,2863.097,2863.097,304.0,301.0,344.0,0,16.0,0,1
675,88.076,86.58,11.0,63,8,2,11.0,0,28.837,29.646,29.593,2920.929,2950.575,2950.575,300.0,306.0,309.0,0,17.0,0,1
676,86.58,87.045,12.0,63,8,2,12.0,0,28.345,29.331,28.904,3008.513,3037.844,3037.844,309.0,302.0,328.0,0,17.0,0,1
677,87.045,86.899,13.0,63,8,2,13.0,0,28.724,29.359,28.962,3095.472,3124.831,3124.831,305.0,300.0,312.0,0,17.0,0,1
678,86.899,87.121,14.0,63,8,2,14.0,0,28.665,29.283,28.951,3182.458,3211.741,3211.741,307.0,300.0,315.0,0,17.0,0,1
679,87.121,86.909,15.0,63,8,2,15.0,0,28.627,29.405,29.089,3269.319,3298.724,3298.724,304.0,301.0,310.0,0,17.0,0,1
680,86.909,86.613,16.0,63,8,2,16.0,0,28.674,29.292,28.943,3356.487,3385.779,3385.779,304.0,300.0,309.0,0,16.0,0,1
681,86.613,86.961,17.0,63,8,2,17.0,0,28.583,29.185,28.845,3443.305,3472.49,3472.49,304.0,300.0,310.0,0,16.0,0,1
682,86.961,86.841,18.0,63,8,2,18.0,0,28.685,29.333,28.943,3530.02,3559.353,3559.353,301.0,300.0,,0,16.0,0,1
683,86.841,87.134,19.0,63,8,2,19.0,0,28.608,29.311,28.922,3616.904,3646.215,3646.215,301.0,299.0,307.0,0,16.0,0,1
684,87.134,86.925,20.0,63,8,2,20.0,0,28.806,29.331,28.997,3703.943,3733.274,3733.274,303.0,299.0,,0,15.0,0,1
685,86.925,86.425,21.0,63,8,2,21.0,0,28.796,29.275,28.854,3791.067,3820.342,3820.342,302.0,299.0,310.0,0,14.0,0,1
686,86.425,90.435,22.0,63,8,2,22.0,0,28.605,29.11,28.71,3877.801,3906.911,3906.911,304.0,302.0,309.0,0,14.0,0,1
687,90.435,105.502,23.0,63,8,2,23.0,0,28.46,29.387,32.588,3964.081,3993.468,3993.468,313.0,,310.0,0,15.0,0,1
688,105.502,86.739,24.0,63,8,3,1.0,0,48.109,29.048,28.345,4074.165,4103.213,4103.213,305.0,300.0,282.0,0,16.0,0,1
689,86.739,85.312,25.0,63,8,3,2.0,0,28.976,29.452,28.311,4160.534,4189.986,4189.986,319.0,306.0,310.0,0,17.0,0,1
690,85.312,85.235,26.0,63,8,3,3.0,0,28.279,28.852,28.181,4246.576,4275.428,4275.428,304.0,306.0,331.0,0,17.0,0,1
691,85.235,101.669,27.0,63,8,3,4.0,0,28.25,28.748,28.237,4331.859,4360.607,4360.607,303.0,305.0,314.0,0,17.0,0,2
692,101.669,85.928,28.0,63,8,3,5.0,0,34.574,38.577,28.518,4423.418,4461.995,4461.995,281.0,304.0,298.0,0,16.0,0,267
693,85.928,108.162,29.0,63,8,3,6.0,0,28.15,28.769,29.009,4518.663,4547.432,4547.432,307.0,301.0,325.0,0,15.0,0,1
694,108.162,85.559,30.0,63,8,3,7.0,0,34.361,39.655,34.146,4610.802,4650.457,4650.457,216.0,303.0,308.0,0,14.0,0,267
695,85.559,88.183,31.0,63,8,3,8.0,0,28.228,28.879,28.452,4712.831,4741.71,4741.71,302.0,301.0,322.0,0,14.0,0,1
696,88.183,87.199,32.0,63,8,3,9.0,0,28.601,28.959,30.623,4798.763,4827.722,4827.722,304.0,306.0,305.0,0,14.0,0,1
697,87.199,86.569,33.0,63,8,3,10.0,0,28.8,29.6,28.799,4887.145,4916.745,4916.745,324.0,304.0,336.0,0,15.0,0,1
698,86.569,85.3,34.0,63,8,3,11.0,0,29.174,28.944,28.451,4974.718,5003.662,5003.662,309.0,305.0,279.0,0,15.0,0,1
699,85.3,84.991,35.0,63,8,3,12.0,0,28.28,28.698,28.322,5060.393,5089.091,5089.091,308.0,305.0,314.0,0,14.0,0,1
700,84.991,85.291,36.0,63,8,3,13.0,0,28.267,28.517,28.207,5145.68,5174.197,5174.197,308.0,304.0,311.0,0,14.0,0,1
701,85.291,85.071,37.0,63,8,3,14.0,0,28.376,28.624,28.291,5230.78,5259.404,5259.404,305.0,305.0,313.0,0,14.0,0,1
702,85.071,85.057,38.0,63,8,3,15.0,0,28.26,28.589,28.222,5315.955,5344.544,5344.544,304.0,306.0,312.0,0,14.0,0,1
703,85.057,84.934,39.0,63,8,3,16.0,0,28.29,28.623,28.144,5401.056,5429.679,5429.679,305.0,305.0,308.0,0,14.0,0,1
704,84.934,84.876,40.0,63,8,3,17.0,0,28.28,28.503,28.151,5486.103,5514.606,5514.606,304.0,305.0,309.0,0,14.0,0,1
705,84.876,85.032,41.0,63,8,3,18.0,0,28.336,28.428,28.112,5571.093,5599.521,5599.521,306.0,304.0,311.0,0,13.0,0,1
706,85.032,85.24,42.0,63,8,3,19.0,0,28.387,28.454,28.191,5656.02,5684.474,5684.474,302.0,305.0,308.0,0,13.0,0,1
707,85.24,84.974,43.0,63,8,3,20.0,0,28.362,28.625,28.253,5741.027,5769.652,5769.652,301.0,303.0,305.0,0,13.0,0,1
708,84.974,85.308,44.0,63,8,3,21.0,0,28.362,28.469,28.143,,5854.736,5854.736,301.0,303.0,308.0,0,13.0,0,1
709,85.308,85.197,45.0,63,8,3,22.0,0,28.596,28.459,28.253,5911.475,5939.934,5939.934,301.0,301.0,301.0,0,13.0,0,1
710,85.197,87.134,46.0,63,8,3,23.0,0,28.466,28.437,28.294,5996.653,6025.09,6025.09,304.0,301.0,307.0,0,13.0,0,1
711,87.134,85.45,47.0,63,8,3,24.0,0,29.332,29.141,28.661,6082.716,6111.857,6111.857,301.0,302.0,309.0,0,13.0,0,1
712,85.45,85.741,48.0,63,8,3,25.0,0,28.609,28.559,28.282,6169.127,6197.686,6197.686,304.0,302.0,307.0,0,13.0,0,1
713,85.741,85.393,49.0,63,8,3,26.0,0,28.497,28.829,28.415,6254.465,6283.294,6283.294,307.0,309.0,312.0,0,13.0,0,1
714,85.393,84.842,50.0,63,8,3,27.0,0,28.387,28.651,28.355,6340.096,6368.747,6368.747,303.0,306.0,315.0,0,13.0,0,1
715,84.842,85.814,51.0,63,8,3,28.0,0,28.382,28.431,28.029,6425.484,6453.915,6453.915,313.0,307.0,305.0,0,13.0,0,1
716,97.442,88.92,1.0,7,9,2,1.0,0,,30.309,29.388,,2068.581,2068.581,315.0,303.0,278.0,0,19.0,0,2
717,88.92,87.777,2.0,7,9,2,2.0,0,28.385,30.528,30.007,2126.173,2156.701,2156.701,334.0,307.0,322.0,0,19.0,0,1
718,87.777,88.612,3.0,7,9,2,3.0,0,28.366,30.126,29.285,2215.074,2245.2,2245.2,334.0,320.0,,0,19.0,0,2
719,88.612,88.658,4.0,7,9,2,4.0,0,29.017,29.848,29.747,2303.502,2333.35,2333.35,333.0,308.0,,0,19.0,0,1
720,88.658,87.787,5.0,7,9,2,5.0,0,28.284,30.773,29.601,2391.381,2422.154,2422.154,336.0,309.0,317.0,0,19.0,0,1
721,87.787,88.554,6.0,7,9,2,6.0,0,28.728,29.41,29.649,2480.483,2509.893,2509.893,313.0,305.0,345.0,0,17.0,0,2
722,88.554,88.326,7.0,7,9,2,7.0,0,28.469,30.037,30.048,2568.011,2598.048,2598.048,331.0,306.0,333.0,0,16.0,0,1
723,88.326,86.205,8.0,7,9,2,8.0,0,28.545,29.727,30.054,2656.641,2686.368,2686.368,343.0,309.0,325.0,0,16.0,0,1
724,86.205,86.406,9.0,7,9,2,9.0,0,28.024,29.351,28.83,2744.446,2773.797,2773.797,308.0,302.0,339.0,0,15.0,0,1
725,86.406,86.825,10.0,7,9,2,10.0,0,28.549,29.056,28.801,2831.176,2860.232,2860.232,306.0,301.0,313.0,0,15.0,0,1
726,86.825,86.243,11.0,7,9,2,11.0,0,28.551,29.388,28.886,2917.584,2946.972,2946.972,306.0,301.0,310.0,0,15.0,0,1
727,86.243,86.672,12.0,7,9,2,12.0,0,28.449,29.051,28.743,3004.307,3033.358,3033.358,308.0,301.0,311.0,0,15.0,0,1
728,86.672,86.477,13.0,7,9,2,13.0,0,28.771,29.164,28.737,3090.872,3120.036,3120.036,306.0,300.0,310.0,0,15.0,0,1
729,86.477,87.418,14.0,7,9,2,14.0,0,28.473,29.133,28.871,3177.246,3206.379,3206.379,307.0,301.0,323.0,0,15.0,0,1
730,87.418,86.451,15.0,7,9,2,15.0,0,28.995,29.562,28.861,3264.245,3293.807,3293.807,311.0,303.0,329.0,0,16.0,0,1
731,86.451,86.51,16.0,7,9,2,16.0,0,28.511,29.203,28.737,3351.179,3380.382,3380.382,307.0,302.0,314.0,0,15.0,0,1
732,86.51,86.831,17.0,7,9,2,17.0,0,28.619,29.12,28.771,3437.738,3466.858,3466.858,306.0,300.0,311.0,0,15.0,0,1
733,86.831,91.093,18.0,7,9,2,18.0,0,28.716,29.184,28.931,3524.345,3553.529,3553.529,305.0,301.0,309.0,0,15.0,0,1
734,91.093,114.85,19.0,7,9,2,19.0,0,28.624,29.083,33.386,3611.084,3640.167,3640.167,305.0,,310.0,0,15.0,0,1
735,114.85,87.889,20.0,7,9,2,20.0,0,56.782,29.308,28.76,3730.335,3759.643,3759.643,305.0,298.0,263.0,0,18.0,0,1
